,Name,Track_ID,Album,Artist,Artist_ID,Artist_Genre,Duration_ms,Popularity,Explicit,Danceability,Energy,Key,Loudness,Mode,Speechiness,Acousticness,Instrumentalness,Liveness,Valence,Tempo,Playlist,Mood,MoodR,ExplicitR
87,"Hey, Soul Sister",4HlFJV71xXKIGcU3kRyttv,"Save Me, San Francisco (Golden Gate Edition)",Train,3FUY2gzHeIiaesXtOAdB7A,"['dance pop', 'neo mellow', 'pop', 'pop rock']",216773,83,False,0.673,0.886,1,-4.44,0,0.0431,0.185,0.0,0.0826,0.795,97.012,Have_A_Great_Day,Happy,1,0
88,Here Comes The Sun - Remastered 2009,6dGnYIeXmHdcikdzNNDMm2,Abbey Road (Remastered),The Beatles,3WrFJ7ztbogyGnTHbHJFl2,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",185733,83,False,0.557,0.54,9,-10.484,1,0.0347,0.0339,0.00248,0.179,0.394,129.171,Have_A_Great_Day,Happy,1,0
89,Summer Of '69,0GONea6G2XdnHWjNZd6zt3,Reckless (30th Anniversary / Deluxe Edition),Bryan Adams,3Z02hBLubJxuFJfhacLSDc,"['canadian pop', 'canadian singer-songwriter', 'classic canadian rock', 'heartland rock', 'mellow gold', 'soft rock']",216053,82,False,0.508,0.834,2,-6.205,1,0.0386,0.0183,0.0,0.0732,0.774,139.131,Have_A_Great_Day,Happy,1,0
90,Ain't No Mountain High Enough,7tqhbajSfrz2F7E1Z75ASX,United,Marvin Gaye,3koiLjNrgRTNbOwViDipeA,"['classic soul', 'funk', 'indie r&b', 'motown', 'northern soul', 'quiet storm', 'soul']",151666,82,False,0.663,0.6,7,-10.87,1,0.032,0.43,0.0,0.184,0.8,129.991,Have_A_Great_Day,Happy,1,0
91,Hey Ya!,2PpruBYCo4H7WOBJ7Q2EwM,Speakerboxxx/The Love Below,Outkast,1G9G7WwrXka3Z1r7aIDjI7,"['atl hip hop', 'dirty south rap', 'hip hop', 'old school atlanta hip hop', 'pop rap', 'rap', 'southern hip hop']",235213,82,False,0.727,0.974,4,-2.261,0,0.0664,0.103,0.000532,0.174,0.965,79.526,Have_A_Great_Day,Happy,1,0
92,"Rocket Man (I Think It's Going To Be A Long, Long Time)",3gdewACMIVMEWVbyb8O9sY,Honky Chateau,Elton John,3PhoLpVuITZKcymswpck5b,"['glam rock', 'mellow gold', 'piano rock']",281613,81,False,0.601,0.532,10,-9.119,1,0.0286,0.432,6.25e-06,0.0925,0.341,136.571,Have_A_Great_Day,Happy,1,0
93,Mr. Blue Sky,2RlgNHKcydI9sayD2Df2xp,Out of the Blue,Electric Light Orchestra,7jefIIksOi1EazgRTfW2Pk,"['album rock', 'art rock', 'beatlesque', 'classic rock', 'glam rock', 'mellow gold', 'rock', 'soft rock', 'symphonic rock']",303373,81,False,0.388,0.338,10,-10.054,1,0.0329,0.652,3.73e-06,0.248,0.478,177.765,Have_A_Great_Day,Happy,1,0
94,What's Up?,0jWgAnTrNZmOGmqgvHhZEm,"Bigger, Better, Faster, More !",4 Non Blondes,0Je74SitssvJg1w4Ra2EK7,"['new wave pop', 'pop rock']",295533,81,False,0.565,0.564,2,-10.044,1,0.0292,0.161,0.0,0.114,0.454,134.355,Have_A_Great_Day,Happy,1,0
95,I'm Yours,1EzrEOXmMH3G43AXT1y7pA,We Sing. We Dance. We Steal Things.,Jason Mraz,4phGZZrJZRo4ElhRtViYdl,"['acoustic pop', 'neo mellow', 'pop', 'pop rock']",242946,81,False,0.703,0.444,11,-9.331,1,0.0417,0.559,0.0,0.0973,0.712,150.96,Have_A_Great_Day,Happy,1,0
96,Stayin Alive,5ubvP9oKmxLUVq506fgLhk,How Can You Mend A Broken Heart,Bee Gees,1LZEQNv7sE11VDY3SdxQeN,"['disco', 'mellow gold', 'soft rock']",285373,80,False,0.702,0.773,10,-9.256,0,0.0343,0.0288,0.00871,0.147,0.953,103.564,Have_A_Great_Day,Happy,1,0
97,Best Day Of My Life,5Hroj5K7vLpIG4FNCRIjbP,"Oh, What A Life",American Authors,0MlOPi3zIDMVrfA9R04Fe3,"['indie poptimism', 'modern rock', 'pop rock']",194240,80,False,0.673,0.902,2,-2.392,1,0.0346,0.0591,0.000262,0.0558,0.538,100.012,Have_A_Great_Day,Happy,1,0
98,Brown Eyed Girl,3yrSvpt2l1xhsV9Em88Pul,Blowin' Your Mind!,Van Morrison,44NX2ffIYHr6D4n7RaZF7A,"['classic rock', 'folk rock', 'mellow gold', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",183306,80,False,0.491,0.583,7,-10.964,1,0.0376,0.185,0.0,0.406,0.908,150.566,Have_A_Great_Day,Happy,1,0
99,Wake Me Up Before You Go-Go,0ikz6tENMONtK6qGkOrU3c,Make It Big,Wham!,5lpH0xAS4fVfLkACg9DAuM,"['dance pop', 'disco', 'europop', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'soft rock', 'synthpop']",231333,80,False,0.62,0.573,0,-11.893,1,0.0423,0.271,0.0,0.0607,0.897,81.548,Have_A_Great_Day,Happy,1,0
100,Walking On Sunshine,05wIrZSwuaVWhcv5FfqeH0,Katrina & The Waves,Katrina & The Waves,2TzHIUhVpeeDxyJPpQfnV3,['new wave pop'],238733,80,False,0.596,0.869,10,-11.97,1,0.037,0.0116,0.173,0.0678,0.944,109.902,Have_A_Great_Day,Happy,1,0
101,My Girl,745H5CctFr12Mo7cqa1BMH,The Temptations Sing Smokey,The Temptations,3RwQ26hR2tJtA8F9p2n7jG,"['classic soul', 'funk', 'memphis soul', 'motown', 'soul']",165000,80,False,0.572,0.418,0,-10.738,1,0.0349,0.635,0.0,0.0961,0.694,104.566,Have_A_Great_Day,Happy,1,0
102,Tongue Tied,0GO8y8jQk1PkHzS31d699N,Never Trust a Happy Song,Grouplove,3kVUvbeRdcrqQ3oHk5hPdx,"['indie poptimism', 'indie rock', 'indietronica', 'la indie', 'modern alternative rock', 'modern rock', 'rock']",218013,80,False,0.56,0.936,3,-5.835,1,0.0439,0.00847,0.0,0.161,0.371,112.96,Have_A_Great_Day,Happy,1,0
103,Uptown Girl,5zA8vzDGqPl2AzZkEYQGKh,An Innocent Man,Billy Joel,6zFYqv1mOsgBRQbae3JJ9e,"['classic rock', 'folk rock', 'mellow gold', 'piano rock', 'rock', 'singer-songwriter', 'soft rock']",197706,80,False,0.701,0.944,4,-2.986,1,0.0455,0.0755,0.0,0.601,0.792,128.993,Have_A_Great_Day,Happy,1,0
104,Girls Just Want to Have Fun,4y1LsJpmMti1PfRQV9AWWe,She's So Unusual,Cyndi Lauper,2BTZIqw0ntH9MvilQ3ewNY,"['disco', 'new wave pop', 'permanent wave', 'soft rock']",238266,80,False,0.71,0.799,6,-4.897,1,0.0328,0.22,0.000602,0.349,0.725,120.372,Have_A_Great_Day,Happy,1,0
105,Sweet Caroline,62AuGbAkt8Ox2IrFFb8GKV,Sweet Caroline,Neil Diamond,7mEIug7XUlQHikrFxjTWes,"['adult standards', 'brill building pop', 'classic rock', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock', 'yacht rock']",203573,79,False,0.529,0.127,11,-16.066,1,0.0274,0.611,0.000109,0.237,0.578,63.05,Have_A_Great_Day,Happy,1,0
106,Drops of Jupiter (Tell Me),2hKdd3qO7cWr2Jo0Bcs0MA,Drops Of Jupiter,Train,3FUY2gzHeIiaesXtOAdB7A,"['dance pop', 'neo mellow', 'pop', 'pop rock']",259933,79,False,0.481,0.638,0,-5.862,1,0.0276,0.153,0.0,0.154,0.497,79.064,Have_A_Great_Day,Happy,1,0
107,Don't Go Breaking My Heart,7HW5WIw7ZgZORCzUxv5gW5,Rock Of The Westies,Elton John,3PhoLpVuITZKcymswpck5b,"['glam rock', 'mellow gold', 'piano rock']",275440,79,False,0.729,0.844,5,-8.824,1,0.0344,0.149,2.87e-06,0.0604,0.777,131.459,Have_A_Great_Day,Happy,1,0
108,Dancing In the Dark,7FwBtcecmlpc1sLySPXeGE,Born In The U.S.A.,Bruce Springsteen,3eqjTLE0HfPfh78zjh6TqT,"['classic rock', 'heartland rock', 'mellow gold', 'permanent wave', 'rock', 'singer-songwriter']",241306,79,False,0.527,0.942,1,-5.64,0,0.0366,0.0115,0.0,0.188,0.495,148.723,Have_A_Great_Day,Happy,1,0
109,The Boys Of Summer,4gvea7UlDkAvsJBPZAd4oB,Building The Perfect Beast,Don Henley,5dbuFbrHa1SJlQhQX9OUJ2,"['album rock', 'classic rock', 'country rock', 'folk rock', 'heartland rock', 'mellow gold', 'new wave pop', 'pop rock', 'rock', 'singer-songwriter', 'soft rock', 'yacht rock']",288733,78,False,0.516,0.549,6,-13.741,1,0.0373,0.501,0.00572,0.184,0.907,176.941,Have_A_Great_Day,Happy,1,0
110,Three Little Birds,75FYqcxt1YEAtqDLrOeIJn,Exodus,Bob Marley & The Wailers,2QsynagSdAqZj3U9HgDzjD,"['reggae', 'roots reggae']",180266,78,False,0.826,0.49,9,-10.477,1,0.0676,0.00916,4.41e-06,0.0415,0.627,74.126,Have_A_Great_Day,Happy,1,0
111,Mr. Jones,5DiXcVovI0FcY2s0icWWUu,August And Everything After,Counting Crows,0vEsuISMWAKNctLlUAhSZC,"['alternative rock', 'neo mellow', 'pop rock', 'rock']",272293,78,False,0.578,0.817,0,-6.542,1,0.0363,0.183,3.06e-06,0.285,0.726,141.621,Have_A_Great_Day,Happy,1,0
112,Everywhere - 2017 Remaster,254bXAqt3zP6P50BdQvEsq,Tango In the Night (Deluxe Edition),Fleetwood Mac,08GQAI4eElDnROBrJRGE0X,"['album rock', 'classic rock', 'rock', 'soft rock', 'yacht rock']",226653,78,False,0.73,0.487,4,-10.991,1,0.0303,0.258,0.01,0.0852,0.731,114.965,Have_A_Great_Day,Happy,1,0
113,Tiny Dancer,2TVxnKdb3tqe1nhQWwwZCO,Madman Across The Water,Elton John,3PhoLpVuITZKcymswpck5b,"['glam rock', 'mellow gold', 'piano rock']",377093,78,False,0.414,0.428,0,-11.097,1,0.0278,0.382,0.000243,0.148,0.282,145.075,Have_A_Great_Day,Happy,1,0
114,Dancing in the Moonlight,3Fzlg5r1IjhLk2qRw667od,Onka's Big Moka,Toploader,6xeFne1rkxMhKSW3ipvkdV,['british alternative rock'],232693,78,False,0.632,0.856,10,-3.463,1,0.0348,0.0624,0.0,0.347,0.867,119.397,Have_A_Great_Day,Happy,1,0
115,Put Your Records On,2nGFzvICaeEWjIrBrL2RAx,Corinne Bailey Rae,Corinne Bailey Rae,29WzbAQtDnBJF09es0uddn,"['british soul', 'neo mellow', 'neo soul', 'pop soul', 'r&b', 'soul']",215360,78,False,0.739,0.511,9,-7.844,1,0.0362,0.167,1.34e-06,0.133,0.542,96.038,Have_A_Great_Day,Happy,1,0
116,Love Grows (Where My Rosemary Goes),5Ts1DYOuouQLgzTaisxWYh,Love Grows (Where My Rosemary Goes) & Other Gems,Edison Lighthouse,1NRzxuPpdGushT8YmF5NAa,['bubblegum pop'],174760,78,False,0.568,0.824,9,-4.613,1,0.0299,0.403,0.0,0.0855,0.753,108.625,Have_A_Great_Day,Happy,1,0
117,You Can't Hurry Love - 2016 Remaster,4YwbSZaYeYja8Umyt222Qf,"Hello, I Must Be Going! (Deluxe Edition)",Phil Collins,4lxfqrEsLX6N1N4OCSkILp,"['mellow gold', 'rock drums', 'soft rock']",175746,77,False,0.62,0.936,7,-4.593,1,0.0308,0.0261,0.0,0.0679,0.763,97.527,Have_A_Great_Day,Happy,1,0
118,Escape (The Pina Colada Song),5IMtdHjJ1OtkxbGe4zfUxQ,Partners In Crime,Rupert Holmes,0TqIPD4IS1w4e30R38B3vj,"['soft rock', 'yacht rock']",276493,77,False,0.836,0.509,0,-13.668,1,0.0548,0.467,4.1e-06,0.0436,0.949,138.714,Have_A_Great_Day,Happy,1,0
119,Don't You (Forget About Me),3fH4KjXFYMmljxrcGrbPj9,Once Upon A Time (Super Deluxe),Simple Minds,6hN9F0iuULZYWXppob22Aj,"['art rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'pop rock', 'rock', 'scottish new wave', 'soft rock', 'synthpop']",263040,77,False,0.66,0.816,2,-6.61,1,0.0299,0.168,0.0181,0.0608,0.678,111.346,Have_A_Great_Day,Happy,1,0
120,Landslide,5ihS6UUlyQAfmp48eSkxuQ,Fleetwood Mac,Fleetwood Mac,08GQAI4eElDnROBrJRGE0X,"['album rock', 'classic rock', 'rock', 'soft rock', 'yacht rock']",199493,78,False,0.414,0.161,7,-22.32,0,0.0318,0.883,0.000223,0.117,0.423,159.375,Have_A_Great_Day,Happy,1,0
121,Are You Gonna Be My Girl,305WCRhhS10XUcH6AEwZk6,Get Born,Jet,5ypxebeHEIXjMtJb17uJlI,"['alternative rock', 'modern rock', 'rock']",213800,76,False,0.613,0.953,2,-3.435,1,0.0855,0.00148,0.000582,0.152,0.537,105.046,Have_A_Great_Day,Happy,1,0
122,One,3G69vJMWsX6ZohTykad2AU,Achtung Baby (Deluxe Edition),U2,51Blml2LZPmy7TTiAg47vQ,"['irish rock', 'permanent wave', 'rock']",276186,76,False,0.392,0.534,0,-8.793,1,0.0369,0.245,0.00104,0.155,0.325,181.305,Have_A_Great_Day,Happy,1,0
123,Stacy's Mom,27L8sESb3KR79asDUBu8nW,Welcome Interstate Managers,Fountains Of Wayne,1pgtr4nhBQjp9oCUBPyYWh,"['alternative rock', 'pop rock', 'power pop']",197986,76,False,0.774,0.75,11,-4.927,0,0.0412,0.00207,1.78e-05,0.0808,0.927,118.015,Have_A_Great_Day,Happy,1,0
124,Spirit In The Sky,0jvN7eQJJt4nxQzgQfZ1SP,Spirit In The Sky,Norman Greenbaum,7f8LNBVXN0h35veHrpxQFL,['classic rock'],242893,76,False,0.609,0.617,9,-7.091,1,0.0307,0.0994,0.00404,0.118,0.543,128.903,Have_A_Great_Day,Happy,1,0
125,Come On Eileen,3MrWxJaD2AT0W9DjWF64Vm,Too Rye Ay,Dexys Midnight Runners,4QTVePrFu1xuGM9K0kNXkk,"['new romantic', 'new wave', 'new wave pop', 'ska']",287306,76,False,0.45,0.656,2,-7.049,1,0.0472,0.664,3.02e-06,0.259,0.782,106.61,Have_A_Great_Day,Happy,1,0
126,Come and Get Your Love - Single Version,7GVUmCP00eSsqc4tzj1sDD,Come and Get Your Love,Redbone,0w7HLMvZOHatWVbAKee1zF,"['native american', 'native american contemporary']",205933,76,False,0.731,0.804,11,-7.621,0,0.0473,0.172,0.00028,0.0685,0.957,107.383,Have_A_Great_Day,Happy,1,0
127,Listen to the Music,7Ar4G7Ci11gpt6sfH9Cgz5,Toulouse Street,The Doobie Brothers,39T6qqI0jDtSWWioX8eGJz,"['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'rock', 'singer-songwriter', 'soft rock', 'yacht rock']",227266,76,False,0.645,0.598,1,-13.18,0,0.0335,0.221,3.53e-06,0.0721,0.913,105.929,Have_A_Great_Day,Happy,1,0
128,Young Folks,4dyx5SzxPPaD8xQIid5Wjj,Writer's Block,Peter Bjorn and John,6u11Qbko2N2hP4lTBYjX86,"['alternative dance', 'alternative rock', 'baroque pop', 'indie rock', 'modern rock', 'new rave', 'stomp and holler', 'swedish alternative rock', 'swedish indie pop']",276693,76,False,0.699,0.812,0,-6.005,1,0.0377,0.0164,0.000763,0.105,0.662,138.185,Have_A_Great_Day,Happy,1,0
129,You Can Call Me Al,0qxYx4F3vm1AOnfux6dDxP,Graceland (25th Anniversary Deluxe Edition),Paul Simon,2CvCyf1gEVhI0mX6aFXmVI,"['classic rock', 'folk', 'folk rock', 'mellow gold', 'permanent wave', 'rock', 'roots rock', 'singer-songwriter', 'soft rock']",280000,76,False,0.776,0.763,5,-8.124,1,0.0534,0.182,0.00647,0.077,0.82,128.433,Have_A_Great_Day,Happy,1,0
130,"Signed, Sealed, Delivered (I'm Yours)",2eF8pWbiivYsYRpbntYsnc,"Signed, Sealed And Delivered",Stevie Wonder,7guDJrEfX3qb6FEbdPA5qi,"['funk', 'indie r&b', 'motown', 'quiet storm', 'soul']",161160,76,False,0.675,0.597,5,-11.329,1,0.0337,0.0534,0.0,0.0986,0.828,108.875,Have_A_Great_Day,Happy,1,0
131,Dreams,4JGKZS7h4Qa16gOU3oNETV,"Everybody Else Is Doing It, So Why Can't We?",The Cranberries,7t0rwkOPGlDPEhaOcVtOt9,"['irish rock', 'pop rock']",271560,76,False,0.551,0.643,4,-13.091,1,0.0353,0.00313,0.00385,0.421,0.514,128.661,Have_A_Great_Day,Happy,1,0
132,Centerfold,1ynmMEK1fkyiZ6Z6F3ThEt,Freeze Frame,The J. Geils Band,69Mj3u4FTUrpyeGNSIaU6F,"['album rock', 'art rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'mellow gold', 'new wave pop', 'pop rock', 'rock', 'singer-songwriter', 'soft rock']",216533,75,False,0.653,0.677,0,-12.244,1,0.0396,0.249,0.0,0.403,0.888,114.37,Have_A_Great_Day,Happy,1,0
133,Twist And Shout - Remastered 2009,5ZBeML7Lf3FMEVviTyvi8l,Please Please Me (Remastered),The Beatles,3WrFJ7ztbogyGnTHbHJFl2,"['beatlesque', 'british invasion', 'classic rock', 'merseybeat', 'psychedelic rock', 'rock']",155226,75,False,0.482,0.849,2,-9.198,1,0.0452,0.641,7.74e-06,0.0414,0.937,124.631,Have_A_Great_Day,Happy,1,0
134,You Get What You Give,1Cwsd5xI8CajJz795oy4XF,Maybe You've Been Brainwashed Too,New Radicals,0Grjlu7ncIuCaSYvCs9fcd,['pop rock'],300773,75,False,0.621,0.901,2,-5.396,1,0.0302,0.17,0.0,0.0875,0.744,113.967,Have_A_Great_Day,Happy,1,0
135,Brandy (You're a Fine Girl),2BY7ALEWdloFHgQZG6VMLA,Looking Glass,Looking Glass,5jJN1nmKXzRjodMl1THQeI,"['soft rock', 'sunshine pop']",186826,75,False,0.716,0.625,1,-11.369,0,0.0601,0.396,1.97e-05,0.134,0.826,125.276,Have_A_Great_Day,Happy,1,0
136,"Take Me Home, Country Roads",1QbOvACeYanja5pbnJbAmk,"The John Denver Collection, Vol 1: Take Me Home Country Roads",John Denver,7EK1bQADBoqbYXnT4Cqv9w,"['classic country pop', 'folk', 'folk rock', 'mellow gold', 'singer-songwriter', 'soft rock']",197813,75,False,0.38,0.43,9,-12.564,1,0.0288,0.546,1.71e-05,0.188,0.547,82.204,Have_A_Great_Day,Happy,1,0
137,Faith - Remastered,0HEmnAUT8PHznIAAmVXqFJ,Faith,George Michael,19ra5tSw0tWufvUp8GotLo,['dance pop'],193200,75,False,0.887,0.48,11,-11.994,1,0.117,0.0094,3.58e-05,0.0662,0.607,95.846,Have_A_Great_Day,Happy,1,0
138,I'm a Believer - 2006 Remaster,3G7tRC24Uh09Hmp1KZ7LQ2,More of The Monkees (Deluxe Edition),The Monkees,320EPCSEezHt1rtbfwH6Ck,"['beatlesque', 'brill building pop', 'bubblegum pop', 'classic rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'singer-songwriter', 'soft rock', 'sunshine pop']",167373,75,False,0.526,0.775,0,-6.05,1,0.0352,0.707,2.05e-05,0.217,0.962,80.106,Have_A_Great_Day,Happy,1,0
139,Let's Stay Together,63xdwScd1Ai1GigAwQxE8y,Let's Stay Together,Al Green,3dkbV4qihUeMsqN4vBGg93,"['classic soul', 'funk', 'memphis soul', 'quiet storm', 'soul', 'soul blues', 'southern soul']",199396,75,False,0.756,0.401,7,-10.702,0,0.0526,0.582,0.011,0.0541,0.514,101.954,Have_A_Great_Day,Happy,1,0
140,The Joker,1bp2IO61zbQrbWNmKKxg3f,The Joker,Steve Miller Band,6QtGlUje9TIkLrgPZrESuk,"['album rock', 'blues rock', 'classic rock', 'country rock', 'folk rock', 'hard rock', 'heartland rock', 'mellow gold', 'psychedelic rock', 'rock', 'singer-songwriter', 'soft rock']",264503,75,False,0.596,0.448,5,-9.616,1,0.0396,0.365,5.3e-06,0.206,0.796,83.293,Have_A_Great_Day,Happy,1,0
141,Bennie And The Jets - Remastered 2014,5Wj1rJnCLpMHdLaxsFtJLs,Goodbye Yellow Brick Road (Remastered),Elton John,3PhoLpVuITZKcymswpck5b,"['glam rock', 'mellow gold', 'piano rock']",322548,74,False,0.665,0.673,0,-7.95,1,0.0493,0.259,7.62e-06,0.497,0.779,132.642,Have_A_Great_Day,Happy,1,0
142,You Can't Hurry Love,1OppEieGNdItZbE14gLBEv,The Supremes A' Go-Go (Expanded Edition),The Supremes,57bUPid8xztkieZfS7OlEV,"['brill building pop', 'classic girl group', 'disco', 'funk', 'motown', 'quiet storm', 'soul']",167933,74,False,0.63,0.711,10,-9.34,1,0.0472,0.299,0.0,0.0813,0.659,96.912,Have_A_Great_Day,Happy,1,0
143,Red Red Wine,4uOKFydzAejjSFqYbv1XPt,The Very Best Of,UB40,69MEO1AADKg1IZrq2XLzo5,"['reggae fusion', 'uk reggae']",183733,74,False,0.857,0.468,1,-8.53,1,0.0476,0.00414,1.32e-05,0.269,0.843,89.119,Have_A_Great_Day,Happy,1,0
144,Build Me Up Buttercup - Mono,6sPOmDulFtLzfX25zICNrC,The Foundations,The Foundations,4GITZM5LCR2KcdlgEOrNLD,"['brill building pop', 'bubblegum pop', 'rock-and-roll', 'soul']",177533,74,False,0.659,0.513,0,-7.186,1,0.0293,0.315,0.0,0.283,0.855,133.609,Have_A_Great_Day,Happy,1,0
145,Cecilia,6QhXQOpyYvbpdbyjgAqKdY,Bridge Over Troubled Water,Simon & Garfunkel,70cRZdQywnSFp9pnc2WTCE,"['classic rock', 'folk', 'folk rock', 'melancholia', 'mellow gold', 'rock']",174826,74,False,0.755,0.876,0,-8.867,1,0.0362,0.357,5.17e-06,0.22,0.954,102.762,Have_A_Great_Day,Happy,1,0
146,Don't Stop Me Now - Remastered 2011,7hQJA50XrCWABAu5v6QZ4i,Jazz (Deluxe Remastered Version),Queen,1dfeR4HaWDbWqFHLkxsg1d,"['classic rock', 'glam rock', 'rock']",209413,74,False,0.563,0.865,5,-5.277,1,0.16,0.0472,0.000191,0.77,0.601,156.271,Have_A_Great_Day,Happy,1,0
147,I'm Gonna Be (500 Miles),67iAlVNDDdddxqSD2EZhFs,Sunshine on Leith,The Proclaimers,1A92IAcd7A6npCA33oGM5i,"['celtic rock', 'scottish rock']",219466,74,False,0.851,0.551,4,-5.177,1,0.0396,0.151,0.0,0.0827,0.807,131.922,Have_A_Great_Day,Happy,1,0
148,Reelin' In The Years,1I7zHEdDx8Ny5RxzYPqsU2,Can't Buy A Thrill,Steely Dan,6P7H3ai06vU1sGvdpBwDmE,"['album rock', 'art rock', 'classic rock', 'country rock', 'folk rock', 'mellow gold', 'psychedelic rock', 'rock', 'soft rock', 'yacht rock']",275466,74,False,0.523,0.758,2,-9.81,1,0.0403,0.133,0.0,0.0952,0.766,135.437,Have_A_Great_Day,Happy,1,0
149,Don't Stop - 2004 Remaster,4bEb3KE4mSKlTFjtWJQBqO,Rumours,Fleetwood Mac,08GQAI4eElDnROBrJRGE0X,"['album rock', 'classic rock', 'rock', 'soft rock', 'yacht rock']",193346,73,False,0.671,0.71,9,-7.724,1,0.0356,0.0393,1.12e-05,0.0387,0.834,118.745,Have_A_Great_Day,Happy,1,0
150,This Will Be (An Everlasting Love),0PDCewmZCp0P5s00bptcdd,Inseparable,Natalie Cole,5tTsrGPwQRWUsHR2Xf7Ke9,"['adult standards', 'lounge', 'mellow gold', 'quiet storm', 'soul', 'vocal jazz']",171960,73,False,0.685,0.623,8,-11.146,1,0.042,0.228,0.00234,0.0295,0.896,126.739,Have_A_Great_Day,Happy,1,0
151,Don't Stop Believin',77NNZQSqzLNqh2A9JhLRkg,The Essential Journey,Journey,0rvjqX7ttXeg3mTy8Xscbt,"['album rock', 'classic rock', 'hard rock', 'mellow gold', 'rock', 'soft rock']",248906,73,False,0.491,0.802,4,-7.106,1,0.0392,0.25,0.0,0.387,0.472,119.25,Have_A_Great_Day,Happy,1,0
153,You Sexy Thing,714hERk9U1W8FMYkoC83CO,Hot Chocolate,Hot Chocolate,72VzFto8DYvKHocaHYNWSi,"['classic uk pop', 'disco', 'soft rock']",244920,73,False,0.791,0.733,5,-5.465,1,0.0633,0.523,0.0016,0.167,0.962,105.853,Have_A_Great_Day,Happy,1,0
154,I Try,5TAf4lnZCZTLlZHNZMLFLi,On How Life Is,Macy Gray,4ylR3zwA0zaapAu94fktwa,"['neo soul', 'soul']",239440,73,False,0.593,0.642,2,-7.284,1,0.0299,0.313,0.000582,0.0804,0.736,76.403,Have_A_Great_Day,Happy,1,0
155,Alright,5xC8uOesnn0udeXAYlAnoY,I Should Coco,Supergrass,0sHeX8oQ6o7xic3wMf4NBU,"['alternative rock', 'britpop', 'modern rock', 'oxford indie', 'pop rock', 'rock']",180880,73,False,0.467,0.958,4,-4.808,0,0.0775,0.000479,0.199,0.299,0.701,145.92,Have_A_Great_Day,Happy,1,0
156,Good Days,3YJJjQPAbDT7mGpX3WtQ9A,Good Days,SZA,7tYKF4w9nC0nq9CsPZTHyP,"['pop', 'r&b', 'rap']",279204,83,True,0.436,0.655,1,-8.37,0,0.0583,0.499,8.1e-06,0.688,0.412,121.002,Good_Vibes,Happy,1,1
157,Vibe Like This (feat. Ty Dolla $ign & Lucky Daye),3e4QIt4wVVqsCqMqKxOrZd,Vibe Like This (feat. Ty Dolla $ign & Lucky Daye),SG Lewis,0GG2cWaonE4JPrjcCCQ1EG,"['indie soul', 'uk dance']",227435,67,True,0.539,0.835,10,-4.118,0,0.259,0.00263,0.0,0.344,0.771,98.898,Good_Vibes,Happy,1,1
158,The Spins,7qfZ0ViYLmV3MKeZ0Z7htT,K.I.D.S. (Deluxe),Mac Miller,4LLpKhyESsyAXpc4laK94U,"['hip hop', 'pittsburgh rap', 'rap']",195873,64,True,0.794,0.766,9,-3.894,0,0.0377,0.0135,0.0,0.0785,0.55,127.007,Good_Vibes,Happy,1,1
159,Teenage Dream,3Y2MvObZdPakD1X71KOxCD,Teenage Dream,Stephen Dawes,3jTU1IOqkO7Mz4zdbXPose,[],177857,77,False,0.615,0.361,10,-9.57,1,0.028,0.38,0.0,0.0844,0.244,111.991,Good_Vibes,Happy,1,0
160,Happy Music,3rh495Z2rIRwD316blea4f,Happy Music / Something on My Mind,Supershy,2hk94pAZS1iYSqoICeTyh1,['indie soul'],232625,65,False,0.777,0.738,11,-5.861,0,0.0352,0.0411,0.37,0.0265,0.887,123.991,Good_Vibes,Happy,1,0
161,Calm Down (with Selena Gomez),0WtM2NBVQNNJLh6scP13H8,Calm Down (with Selena Gomez),Rema,46pWGuE3dSwY3bMMXGBvVS,['nigerian pop'],239317,91,False,0.801,0.806,11,-5.206,1,0.0381,0.382,0.000669,0.114,0.802,106.999,Good_Vibes,Happy,1,0
162,AMAZING,6FtIK0IkmG33lKbc1pyAlZ,AMAZING,Rex Orange County,7pbDxGE6nQSZVfiFdq9lOL,"['bedroom pop', 'pop']",209200,79,False,0.719,0.461,8,-8.191,1,0.0454,0.279,0.0,0.0875,0.548,123.915,Good_Vibes,Happy,1,0
163,I'm in Love,2k2AJgV5PAA4pIl9jdJxqz,I'm in Love,Ted Fresco,2lH1vV1rGOw0ETBmnTAyvZ,[],196343,1,False,0.728,0.756,10,-5.351,1,0.0309,0.31,0.00256,0.147,0.722,139.335,Good_Vibes,Happy,1,0
164,Sunshine (feat. Fousheé),0mRbKcvmbbUtfFyfeFHCJa,Sunshine (feat. Fousheé),Steve Lacy,57vWImR43h4CaDao012Ofp,"['afrofuturism', 'pop']",293426,69,False,0.695,0.69,1,-5.805,0,0.0233,0.0328,0.697,0.113,0.741,92.977,Good_Vibes,Happy,1,0
